Y,M,D,Temp,NofD,WD,EC
2016,12,27,11.3,62278,1,30381955.50
2016,12,28,9.6,62278,1,30381955.50
2016,12,29,11.1,62278,1,30381955.50
2016,12,30,11.1,62278,0,30383245.60
2016,12,31,11.1,62278,0,30383245.60
2017,1,1,11.9,70278,1,31901053.28
2017,1,2,9.6,70278,1,31901053.28
2017,1,3,8,70278,1,31901053.28
2017,1,4,8.2,70278,1,31901053.28
2017,1,5,9.8,70278,1,31901053.28
2017,1,6,11.2,70278,0,31902407.88
2017,1,7,13.4,70278,0,31902407.88
2017,1,8,10.3,70278,1,31901053.28
2017,1,9,10,70278,1,31901053.28
2017,1,10,8.4,70278,1,31901053.28
2017,1,11,8.7,70278,1,31901053.28
2017,1,12,9.3,70278,1,31901053.28
2017,1,13,10.3,70278,0,31902407.88
2017,1,14,13.2,70278,0,31902407.88
2017,1,15,14,70278,1,31901053.28
2017,1,16,12.8,70278,1,31901053.28
2017,1,17,14.1,70278,1,31901053.28
2017,1,18,15.7,70278,1,31901053.28
2017,1,19,12.2,70278,1,31901053.28
2017,1,20,11.6,70278,0,31902407.88
2017,1,21,11.3,70278,0,31902407.88
2017,1,22,10.4,70278,1,31901053.28
2017,1,23,12.2,70278,1,31901053.28
2017,1,24,11.6,70278,1,31901053.28
2017,1,25,9.1,70278,1,31901053.28
2017,1,26,8.9,70278,1,31901053.28
2017,1,27,11.6,70278,0,31902407.88
2017,1,28,8.9,70278,0,31902407.88
2017,1,29,9.1,70278,1,31901053.28
2017,1,30,11.6,70278,1,31901053.28
2017,1,31,9.2,70278,1,31901053.28
2017,2,1,8.3,70278,1,31901053.28
2017,2,2,6.3,70278,1,31901053.28
2017,2,3,6.9,70278,0,31902407.88
2017,2,4,8.9,70278,0,31902407.88
2017,2,5,8.1,70278,1,29986990.08
2017,2,6,10.3,70278,1,29986990.08
2017,2,7,13.6,70278,1,29986990.08
2017,2,8,15.4,70278,1,29986990.08
2017,2,9,12.8,70278,1,29986990.08
2017,2,10,13.2,70278,0,29988263.40
2017,2,11,13.6,70278,0,29988263.40
2017,2,12,11.9,70278,1,29986990.08
2017,2,13,11.2,70278,1,29986990.08
2017,2,14,11.3,70278,1,29986990.08
2017,2,15,9.8,70278,1,29986990.08
2017,2,16,9.2,70278,1,29986990.08
2017,2,17,7.6,70278,0,29988263.40
2017,2,18,7.9,70278,0,29988263.40
2017,2,19,10.7,70278,1,29986990.08
2017,2,20,11.8,70278,1,29986990.08
2017,2,21,12,70278,1,29986990.08
2017,2,22,12.3,70278,1,29986990.08
2017,2,23,12.5,70278,1,29986990.08
2017,2,24,13.7,70278,0,29988263.40
2017,2,25,14.8,70278,0,29988263.40
2017,2,26,15.8,70278,1,29986990.08
2017,2,27,17.9,70278,1,29986990.08
2017,2,28,21.3,70278,1,29986990.08
2017,3,1,18.7,70278,1,29986990.08
2017,3,2,16.4,70278,1,29986990.08
2017,3,3,16.8,70278,0,29988263.40
2017,3,4,15.3,70278,0,29988263.40
2017,3,5,15.8,70278,1,29348969.01
2017,3,6,18.1,70278,1,29348969.01
2017,3,7,17.8,70278,1,29348969.01
2017,3,8,17.2,70278,1,29348969.01
2017,3,9,19.2,70278,1,29348969.01
2017,3,10,18.4,70278,0,29350215.25
2017,3,11,15.9,70278,0,29350215.25
2017,3,12,17.3,70278,1,29348969.01
2017,3,13,16.8,70278,1,29348969.01
2017,3,14,16.1,70278,1,29348969.01
2017,3,15,16.6,70278,1,29348969.01
2017,3,16,14.4,70278,1,29348969.01
2017,3,17,17.8,70278,0,29350215.25
2017,3,18,20.3,70278,0,29350215.25
2017,3,19,17.5,70278,1,29348969.01
2017,3,20,16.6,70278,1,29348969.01
2017,3,21,18.1,70278,1,29348969.01
2017,3,22,19.9,70278,1,29348969.01
2017,3,23,20.8,70278,1,29348969.01
2017,3,24,17.3,70278,0,29350215.25
2017,3,25,17,70278,0,29350215.25
2017,3,26,19.2,70278,1,29348969.01
2017,3,27,20.9,70278,1,29348969.01
2017,3,28,20.2,70278,1,29348969.01
2017,3,29,20.6,70278,1,29348969.01
2017,3,30,23.1,70278,1,29348969.01
2017,3,31,21.8,70278,0,29350215.25
2017,4,1,20.5,70278,0,29350215.25
2017,4,2,18.3,70278,1,28710947.95
2017,4,3,17.8,70278,1,28710947.95
2017,4,4,21.9,70278,1,28710947.95
2017,4,5,25.2,70278,1,28710947.95
2017,4,6,24.3,70278,1,28710947.95
2017,4,7,22.1,70278,0,28712167.09
2017,4,8,21.6,70278,0,28712167.09
2017,4,9,23.7,70278,1,28710947.95
2017,4,10,26.2,70278,1,28710947.95
2017,4,11,25.9,70278,1,28710947.95
2017,4,12,27.9,70278,1,28710947.95
2017,4,13,25.1,70278,1,28710947.95
2017,4,14,22.1,70278,0,28712167.09
2017,4,15,20.1,70278,0,28712167.09
2017,4,16,20.7,70278,1,28710947.95
2017,4,17,22.7,70278,1,28710947.95
2017,4,18,22.2,70278,1,28710947.95
2017,4,19,23.4,70278,1,28710947.95
2017,4,20,24.6,70278,1,28710947.95
2017,4,21,26.7,70278,0,28712167.09
2017,4,22,29.8,70278,0,28712167.09
2017,4,23,28.1,70278,1,28072926.88
2017,4,24,21.4,70278,1,28072926.88
2017,4,25,22.8,70278,1,28072926.88
2017,4,26,25.7,70278,1,28072926.88
2017,4,27,25.7,70278,1,28072926.88
2017,4,28,25.3,70278,0,28074118.94
2017,4,29,27.2,70278,0,28074118.94
2017,4,30,28.2,70278,1,28072926.88
2017,5,1,27.2,70278,1,28072926.88
2017,5,2,26,70278,1,28072926.88
2017,5,3,25.4,70278,1,28072926.88
2017,5,4,24.7,70278,1,28072926.88
2017,5,5,24.4,70278,0,28074118.94
2017,5,6,25,70278,0,28074118.94
2017,5,7,25.9,70278,1,27753916.35
2017,5,8,27.2,70278,1,27753916.35
2017,5,9,29.7,70278,1,27753916.35
2017,5,10,29.5,70278,1,27753916.35
2017,5,11,29.7,70278,1,27753916.35
2017,5,12,29.1,70278,0,27755094.85
2017,5,13,29.6,70278,0,27755094.85
2017,5,14,30.8,70278,1,27753916.35
2017,5,15,31.7,70278,1,27753916.35
2017,5,16,30.5,70278,1,27753916.35
2017,5,17,30.1,70278,1,27753916.35
2017,5,18,30.9,70278,1,27753916.35
2017,5,19,32.3,70278,0,27755094.85
2017,5,20,26.5,70278,0,27755094.85
2017,5,21,23.9,70278,1,27115895.29
2017,5,22,25.4,70278,1,27115895.29
2017,5,23,27.4,70278,1,27115895.29
2017,5,24,26.3,70278,1,27115895.29
2017,5,25,27.4,70278,1,27115895.29
2017,5,26,26.7,70278,0,27117046.70
2017,5,27,27.1,70278,0,27117046.70
2017,5,28,30.4,70278,1,27115895.29
2017,5,29,30,70278,1,27115895.29
2017,5,30,32.2,70278,1,27115895.29
2017,5,31,32.6,70278,1,27115895.29
2017,6,1,29.2,70278,1,27115895.29
2017,6,2,25,70278,0,27117046.70
2017,6,3,28,70278,0,27117046.70
2017,6,4,30.7,70278,1,25520842.62
2017,6,5,29.8,70278,1,25520842.62
2017,6,6,31.3,70278,1,25520842.62
2017,6,7,31.2,70278,1,25520842.62
2017,6,8,33.2,70278,1,25520842.62
2017,6,9,34.4,70278,0,25521926.30
2017,6,10,32.9,70278,0,25521926.30
2017,6,11,31.8,70278,1,25520842.62
2017,6,12,31.6,70278,1,25520842.62
2017,6,13,30.8,70278,1,25520842.62
2017,6,14,31.6,70278,1,25520842.62
2017,6,15,32.3,70278,1,25520842.62
2017,6,16,31.3,70278,0,25521926.30
2017,6,17,31.3,70278,0,25521926.30
2017,6,18,31.4,70278,1,25520842.62
2017,6,19,32.4,70278,1,25520842.62
2017,6,20,32.4,70278,1,25520842.62
2017,6,21,32.9,70278,1,25520842.62
2017,6,22,31.9,70278,1,25520842.62
2017,6,23,29.9,70278,0,25521926.30
2017,6,24,31.3,70278,0,25521926.30
2017,6,25,32.6,70278,1,25520842.62
2017,6,26,33.7,70278,1,25520842.62
2017,6,27,35.2,70278,1,25520842.62
2017,6,28,35.4,70278,1,25520842.62
2017,6,29,35.4,70278,1,25520842.62
2017,6,30,32.5,70278,0,25521926.30
2017,7,1,33.2,70278,0,25521926.30
2017,7,2,34.6,70278,1,25520842.62
2017,7,3,35.4,70278,1,25520842.62
2017,7,4,35.8,70278,1,25520842.62
2017,7,5,34.9,70278,1,25520842.62
2017,7,6,33.9,70278,1,25520842.62
2017,7,7,31.8,70278,0,25521926.30
2017,7,8,32.1,70278,0,25521926.30
2017,7,9,33.3,70278,1,25520842.62
2017,7,10,34.2,70278,1,25520842.62
2017,7,11,36.8,70278,1,25520842.62
2017,7,12,35.8,70278,1,25520842.62
2017,7,13,34.7,70278,1,25520842.62
2017,7,14,33.7,70278,0,25521926.30
2017,7,15,34.1,70278,0,25521926.30
2017,7,16,34.3,70278,1,25520842.62
2017,7,17,33.3,70278,1,25520842.62
2017,7,18,35.6,70278,1,25520842.62
2017,7,19,35.1,70278,1,25520842.62
2017,7,20,34.8,70278,1,25520842.62
2017,7,21,34.9,70278,0,25521926.30
2017,7,22,35.3,70278,0,25521926.30
2017,7,23,36.2,70278,1,25520842.62
2017,7,24,37.2,70278,1,25520842.62
2017,7,25,36.9,70278,1,25520842.62
2017,7,26,35.4,70278,1,25520842.62
2017,7,27,35.3,70278,1,25520842.62
2017,7,28,34.5,70278,0,25521926.30
2017,7,29,33.4,70278,0,25521926.30
2017,7,30,33.7,70278,1,25520842.62
2017,7,31,35.8,70278,1,25520842.62
2017,8,1,36.1,70278,1,25520842.62
2017,8,2,35.3,70278,1,25520842.62
2017,8,3,34.7,70278,1,25520842.62
2017,8,4,33.9,70278,0,25521926.30
2017,8,5,32.9,70278,0,25521926.30
2017,8,6,32.8,70278,1,25520842.62
2017,8,7,33.9,70278,1,25520842.62
2017,8,8,36,70278,1,25520842.62
2017,8,9,36.2,70278,1,25520842.62
2017,8,10,36.6,70278,1,25520842.62
2017,8,11,35.9,70278,0,25521926.30
2017,8,12,35,70278,0,25521926.30
2017,8,13,34.1,70278,1,26158863.69
2017,8,14,34.3,70278,1,26158863.69
2017,8,15,33.8,70278,1,26158863.69
2017,8,16,33.4,70278,1,26158863.69
2017,8,17,33.9,70278,1,26158863.69
2017,8,18,33.2,70278,0,26159974.46
2017,8,19,33.2,70278,0,26159974.46
2017,8,20,34.1,70278,1,26158863.69
2017,8,21,34.4,70278,1,26158863.69
2017,8,22,32.4,70278,1,26158863.69
2017,8,23,32.7,70278,1,26158863.69
2017,8,24,33.8,70278,1,26158863.69
2017,8,25,36.3,70278,0,26159974.46
2017,8,26,36.2,70278,0,26159974.46
2017,8,27,34.9,70278,1,26158863.69
2017,8,28,34.4,70278,1,26158863.69
2017,8,29,33.5,70278,1,26158863.69
2017,8,30,33.5,70278,1,26158863.69
2017,8,31,31.3,70278,1,26158863.69
2017,9,1,30.3,70278,0,26159974.46
2017,9,2,31.6,70278,0,26159974.46
2017,9,3,33.7,70278,1,27115895.29
2017,9,4,34.3,70278,1,27115895.29
2017,9,5,34.4,70278,1,27115895.29
2017,9,6,33.1,70278,1,27115895.29
2017,9,7,30.3,70278,1,27115895.29
2017,9,8,33.2,70278,0,27117046.70
2017,9,9,34.8,70278,0,27117046.70
2017,9,10,34.1,70278,1,27115895.29
2017,9,11,34.1,70278,1,27115895.29
2017,9,12,33.2,70278,1,27115895.29
2017,9,13,33,70278,1,27115895.29
2017,9,14,32.3,70278,1,27115895.29
2017,9,15,31.6,70278,0,27117046.70
2017,9,16,29.2,70278,0,27117046.70
2017,9,17,29.2,70278,1,28072926.88
2017,9,18,30.1,70278,1,28072926.88
2017,9,19,30.3,70278,1,28072926.88
2017,9,20,28.6,70278,1,28072926.88
2017,9,21,28.4,70278,1,28072926.88
2017,9,22,30.2,70278,0,28074118.94
2017,9,23,30.5,70278,0,28074118.94
2017,9,24,27.9,70278,1,28072926.88
2017,9,25,29.3,70278,1,28072926.88
2017,9,26,28.4,70278,1,28072926.88
2017,9,27,27.9,70278,1,28072926.88
2017,9,28,27.7,70278,1,28072926.88
2017,9,29,27.6,70278,0,28074118.94
2017,9,30,26,70278,0,28074118.94
2017,10,1,26.4,70278,1,28710947.95
2017,10,2,28.1,70278,1,28710947.95
2017,10,3,26.8,70278,1,28710947.95
2017,10,4,26.3,70278,1,28710947.95
2017,10,5,25.7,70278,1,28710947.95
2017,10,6,24.7,70278,0,28712167.09
2017,10,7,25.1,70278,0,28712167.09
2017,10,8,26.9,70278,1,28710947.95
2017,10,9,25.6,70278,1,28710947.95
2017,10,10,24.2,70278,1,28710947.95
2017,10,11,24.3,70278,1,28710947.95
2017,10,12,25.1,70278,1,28710947.95
2017,10,13,24.4,70278,0,28712167.09
2017,10,14,23.1,70278,0,28712167.09
2017,10,15,22,70278,1,28710947.95
2017,10,16,21.6,70278,1,28710947.95
2017,10,17,21.3,70278,1,28710947.95
2017,10,18,22.5,70278,1,28710947.95
2017,10,19,22.8,70278,1,28710947.95
2017,10,20,22.6,70278,0,28712167.09
2017,10,21,22.1,70278,0,28712167.09
2017,10,22,22,70278,1,29348969.01
2017,10,23,22.2,70278,1,29348969.01
2017,10,24,22.4,70278,1,29348969.01
2017,10,25,22.5,70278,1,29348969.01
2017,10,26,23.8,70278,1,29348969.01
2017,10,27,25.8,70278,0,29350215.25
2017,10,28,24.8,70278,0,29350215.25
2017,10,29,22.8,70278,1,29348969.01
2017,10,30,20.7,70278,1,29348969.01
2017,10,31,19.7,70278,1,29348969.01
2017,11,1,18.9,70278,1,29348969.01
2017,11,2,18.4,70278,1,29348969.01
2017,11,3,18.4,70278,0,29350215.25
2017,11,4,18.4,70278,0,29350215.25
2017,11,5,19.4,70278,1,29986990.08
2017,11,6,18.6,70278,1,29986990.08
2017,11,7,20.8,70278,1,29986990.08
2017,11,8,20.7,70278,1,29986990.08
2017,11,9,18.9,70278,1,29986990.08
2017,11,10,19.5,70278,0,29988263.40
2017,11,11,18.4,70278,0,29988263.40
2017,11,12,19.6,70278,1,29986990.08
2017,11,13,22.1,70278,1,29986990.08
2017,11,14,20.4,70278,1,29986990.08
2017,11,15,18.7,70278,1,29986990.08
2017,11,16,19.2,70278,1,29986990.08
2017,11,17,19.9,70278,0,29988263.40
2017,11,18,22.2,70278,0,29988263.40
2017,11,19,22.7,70278,1,29986990.08
2017,11,20,19.5,70278,1,29986990.08
2017,11,21,16.2,70278,1,29986990.08
2017,11,22,13.4,70278,1,29986990.08
2017,11,23,12.4,70278,1,29986990.08
2017,11,24,13.1,70278,0,29988263.40
2017,11,25,14.8,70278,0,29988263.40
2017,11,26,15.7,70278,1,29986990.08
2017,11,27,14.4,70278,1,29986990.08
2017,11,28,16.2,70278,1,29986990.08
2017,11,29,14.6,70278,1,29986990.08
2017,11,30,14,70278,1,29986990.08
2017,12,1,15.8,70278,0,29988263.40
2017,12,2,13.8,70278,0,29988263.40
2017,12,3,15.6,70278,1,31901053.28
2017,12,4,16.2,70278,1,31901053.28
2017,12,5,15.6,70278,1,31901053.28
2017,12,6,16.2,70278,1,31901053.28
2017,12,7,10.5,70278,1,31901053.28
2017,12,8,9.7,70278,0,31902407.88
2017,12,9,9.9,70278,0,31902407.88
2017,12,10,12.6,70278,1,31901053.28
2017,12,11,13.2,70278,1,31901053.28
2017,12,12,14.6,70278,1,31901053.28
2017,12,13,14.9,70278,1,31901053.28
2017,12,14,12.3,70278,1,31901053.28
2017,12,15,11.4,70278,0,31902407.88
2017,12,16,11.8,70278,0,31902407.88
2017,12,17,12.3,70278,1,31901053.28
2017,12,18,15.3,70278,1,31901053.28
2017,12,19,18.4,70278,1,31901053.28
2017,12,20,18.7,70278,1,31901053.28
2017,12,21,17.4,70278,1,31901053.28
2017,12,22,16.6,70278,0,31902407.88
2017,12,23,17.5,70278,0,31902407.88
2017,12,24,17.6,70278,1,31901053.28
2017,12,25,11.8,70278,1,31901053.28
2017,12,26,10.2,70278,1,31901053.28
2017,12,27,11.7,70278,1,31901053.28
2017,12,28,16,70278,1,31901053.28
2017,12,29,17.7,70278,0,31902407.88
2017,12,30,18.4,70278,0,31902407.88
2017,12,31,17.9,70278,1,31901053.28
2018,1,1,10.8,70278,1,31901053.28
2018,1,2,10.4,70278,1,31901053.28
2018,1,3,11.5,70278,1,31901053.28
2018,1,4,11.4,70278,1,31901053.28
2018,1,5,13.2,70278,0,31902407.88
2018,1,6,11.1,70278,0,31902407.88
2018,1,7,10.7,70278,1,31901053.28
2018,1,8,9.4,70278,1,31901053.28
2018,1,9,9.4,70278,1,31901053.28
2018,1,10,9.4,70278,1,31901053.28
2018,1,11,11.1,70278,1,31901053.28
2018,1,12,14.6,70278,0,31902407.88
2018,1,13,13.4,70278,0,31902407.88
2018,1,14,14.3,70278,1,31901053.28
2018,1,15,11,70278,1,31901053.28
2018,1,16,11.5,70278,1,31901053.28
2018,1,17,11.2,70278,1,31901053.28
2018,1,18,12.1,70278,1,31901053.28
2018,1,19,11.6,70278,0,31902407.88
2018,1,20,8.9,70278,0,31902407.88
2018,1,21,10.1,70278,1,31901053.28
2018,1,22,14.6,70278,1,31901053.28
2018,1,23,13.9,70278,1,31901053.28
2018,1,24,12.8,70278,1,31901053.28
2018,1,25,12.2,70278,1,31901053.28
2018,1,26,9.9,70278,0,31902407.88
2018,1,27,9.4,70278,0,31902407.88
2018,1,28,10.2,70278,1,31901053.28
2018,1,29,9.2,70278,1,31901053.28
2018,1,30,9.4,70278,1,31901053.28
2018,1,31,10.2,70278,1,31901053.28
2018,2,1,12.5,70278,1,31901053.28
2018,2,2,13.7,70278,0,31902407.88
2018,2,3,13.8,70278,0,31902407.88
2018,2,4,14.8,70278,1,29986990.08
2018,2,5,17.2,70278,1,29986990.08
2018,2,6,18,70278,1,29986990.08
2018,2,7,18.2,70278,1,29986990.08
2018,2,8,17.4,70278,1,29986990.08
2018,2,9,20.1,70278,0,29988263.40
2018,2,10,21.1,70278,0,29988263.40
2018,2,11,21.6,70278,1,29986990.08
2018,2,12,21.8,70278,1,29986990.08
2018,2,13,15.1,70278,1,29986990.08
2018,2,14,13.9,70278,1,29986990.08
2018,2,15,17,70278,1,29986990.08
2018,2,16,17.5,70278,0,29988263.40
2018,2,17,14.2,70278,0,29988263.40
2018,2,18,12.8,70278,1,29986990.08
2018,2,19,14.1,70278,1,29986990.08
2018,2,20,15.6,70278,1,29986990.08
2018,2,21,15.9,70278,1,29986990.08
2018,2,22,17.7,70278,1,29986990.08
2018,2,23,18.6,70278,0,29988263.40
2018,2,24,17,70278,0,29988263.40
2018,2,25,17.1,70278,1,29986990.08
2018,2,26,20.1,70278,1,29986990.08
2018,2,27,17.2,70278,1,29986990.08
2018,2,28,16.7,70278,1,29986990.08
2018,3,1,17.4,70278,1,29986990.08
2018,3,2,18.8,70278,0,29988263.40
2018,3,3,19.9,70278,0,29988263.40
2018,3,4,19.6,70278,1,29348969.01
2018,3,5,21.6,70278,1,29348969.01
2018,3,6,22.8,70278,1,29348969.01
2018,3,7,23.9,70278,1,29348969.01
2018,3,8,23.9,70278,1,29348969.01
2018,3,9,22.4,70278,0,29350215.25
2018,3,10,18.6,70278,0,29350215.25
2018,3,11,17.7,70278,1,29348969.01
2018,3,12,18.7,70278,1,29348969.01
2018,3,13,20.7,70278,1,29348969.01
2018,3,14,20.8,70278,1,29348969.01
2018,3,15,22.1,70278,1,29348969.01
2018,3,16,21.4,70278,0,29350215.25
2018,3,17,19.1,70278,0,29350215.25
2018,3,18,21.9,70278,1,29348969.01
2018,3,19,23.7,70278,1,29348969.01
2018,3,20,24.5,70278,1,29348969.01
2018,3,21,23.3,70278,1,29348969.01
2018,3,22,24.7,70278,1,29348969.01
2018,3,23,27.4,70278,0,29350215.25
2018,3,24,21.3,70278,0,29350215.25
2018,3,25,25.2,70278,1,29348969.01
2018,3,26,25,70278,1,29348969.01
2018,3,27,28.2,70278,1,29348969.01
2018,3,28,28.6,70278,1,29348969.01
2018,3,29,25.2,70278,1,29348969.01
2018,3,30,17.8,70278,0,29350215.25
2018,3,31,19.4,70278,0,29350215.25
2018,4,1,21.7,70278,1,28710947.95
2018,4,2,24.4,70278,1,28710947.95
2018,4,3,23.8,70278,1,28710947.95
2018,4,4,23.6,70278,1,28710947.95
2018,4,5,21.2,70278,1,28710947.95
2018,4,6,21.8,70278,0,28712167.09
2018,4,7,24.6,70278,0,28712167.09
2018,4,8,24.8,70278,1,28710947.95
2018,4,9,21.7,70278,1,28710947.95
2018,4,10,20.1,70278,1,28710947.95
2018,4,11,18.1,70278,1,28710947.95
2018,4,12,21.1,70278,1,28710947.95
2018,4,13,24.1,70278,0,28712167.09
2018,4,14,24.6,70278,0,28712167.09
2018,4,15,24.1,70278,1,28710947.95
2018,4,16,23.4,70278,1,28710947.95
2018,4,17,23.7,70278,1,28710947.95
2018,4,18,26,70278,1,28710947.95
2018,4,19,27.1,70278,1,28710947.95
2018,4,20,26.6,70278,0,28712167.09
2018,4,21,27.9,70278,0,28712167.09
2018,4,22,22.8,70278,1,28072926.88
2018,4,23,20.3,70278,1,28072926.88
2018,4,24,24.9,70278,1,28072926.88
2018,4,25,22.3,70278,1,28072926.88
2018,4,26,16.3,70278,1,28072926.88
2018,4,27,19.3,70278,0,28074118.94
2018,4,28,21.1,70278,0,28074118.94
2018,4,29,24.1,70278,1,28072926.88
2018,4,30,25.7,70278,1,28072926.88
2018,5,1,28.1,70278,1,28072926.88
2018,5,2,28.1,70278,1,28072926.88
2018,5,3,29.2,70278,1,28072926.88
2018,5,4,29.9,70278,0,28074118.94
2018,5,5,31.3,70278,0,28074118.94
2018,5,6,32.7,70278,1,27753916.35
2018,5,7,27.5,70278,1,27753916.35
2018,5,8,23.7,70278,1,27753916.35
2018,5,9,24.7,70278,1,27753916.35
2018,5,10,28.4,70278,1,27753916.35
2018,5,11,30,70278,0,27755094.85
2018,5,12,24,70278,0,27755094.85
2018,5,13,23.6,70278,1,27753916.35
2018,5,14,24.2,70278,1,27753916.35
2018,5,15,25.7,70278,1,27753916.35
2018,5,16,27.6,70278,1,27753916.35
2018,5,17,30.2,70278,1,27753916.35
2018,5,18,29.7,70278,0,27755094.85
2018,5,19,29.9,70278,0,27755094.85
2018,5,20,31.6,70278,1,27115895.29
2018,5,21,31.7,70278,1,27115895.29
2018,5,22,30.2,70278,1,27115895.29
2018,5,23,32.1,70278,1,27115895.29
2018,5,24,29.9,70278,1,27115895.29
2018,5,25,28.3,70278,0,27117046.70
2018,5,26,30.9,70278,0,27117046.70
2018,5,27,31.6,70278,1,27115895.29
2018,5,28,30.1,70278,1,27115895.29
2018,5,29,29.4,70278,1,27115895.29
2018,5,30,27.5,70278,1,27115895.29
2018,5,31,28,70278,1,27115895.29
2018,6,1,28.7,70278,0,27117046.70
2018,6,2,28.4,70278,0,27117046.70
2018,6,3,27.3,70278,1,25520842.62
2018,6,4,27.3,70278,1,25520842.62
2018,6,5,26.6,70278,1,25520842.62
2018,6,6,30.6,70278,1,25520842.62
2018,6,7,32.3,70278,1,25520842.62
2018,6,8,34.2,70278,0,25521926.30
2018,6,9,32.6,70278,0,25521926.30
2018,6,10,31.4,70278,1,25520842.62
2018,6,11,32.4,70278,1,25520842.62
2018,6,12,30.3,70278,1,25520842.62
2018,6,13,28.3,70278,1,25520842.62
2018,6,14,29.2,70278,1,25520842.62
2018,6,15,30.8,70278,0,25521926.30
2018,6,16,31.9,70278,0,25521926.30
2018,6,17,33.9,70278,1,25520842.62
2018,6,18,32.9,70278,1,25520842.62
2018,6,19,32.3,70278,1,25520842.62
2018,6,20,32.2,70278,1,25520842.62
2018,6,21,31.2,70278,1,25520842.62
2018,6,22,32.1,70278,0,25521926.30
2018,6,23,31.9,70278,0,25521926.30
2018,6,24,32,70278,1,25520842.62
2018,6,25,32.9,70278,1,25520842.62
2018,6,26,33.7,70278,1,25520842.62
2018,6,27,34.1,70278,1,25520842.62
2018,6,28,33.7,70278,1,25520842.62
2018,6,29,32.3,70278,0,25521926.30
2018,6,30,31.3,70278,0,25521926.30
2018,7,1,32.5,70278,1,25520842.62
2018,7,2,34.1,70278,1,25520842.62
2018,7,3,35.8,70278,1,25520842.62
2018,7,4,33.4,70278,1,25520842.62
2018,7,5,32.2,70278,1,25520842.62
2018,7,6,32.1,70278,0,25521926.30
2018,7,7,32.2,70278,0,25521926.30
2018,7,8,32.1,70278,1,25520842.62
2018,7,9,33.3,70278,1,25520842.62
2018,7,10,33.2,70278,1,25520842.62
2018,7,11,32.6,70278,1,25520842.62
2018,7,12,32.6,70278,1,25520842.62
2018,7,13,30.7,70278,0,25521926.30
2018,7,14,31.1,70278,0,25521926.30
2018,7,15,31.5,70278,1,25520842.62
2018,7,16,31.7,70278,1,25520842.62
2018,7,17,31.7,70278,1,25520842.62
2018,7,18,32.2,70278,1,25520842.62
2018,7,19,33.1,70278,1,25520842.62
2018,7,20,33.1,70278,0,25521926.30
2018,7,21,31.6,70278,0,25521926.30
2018,7,22,30.4,70278,1,25520842.62
2018,7,23,31.4,70278,1,25520842.62
2018,7,24,31.4,70278,1,25520842.62
2018,7,25,33.7,70278,1,25520842.62
2018,7,26,34.8,70278,1,25520842.62
2018,7,27,34.1,70278,0,25521926.30
2018,7,28,31.9,70278,0,25521926.30
2018,7,29,30.1,70278,1,25520842.62
2018,7,30,30.6,70278,1,25520842.62
2018,7,31,31.3,70278,1,25520842.62
2018,8,1,31.6,70278,1,25520842.62
2018,8,2,30.9,70278,1,25520842.62
2018,8,3,30.5,70278,0,25521926.30
2018,8,4,32.6,70278,0,25521926.30
2018,8,5,33.3,70278,1,25520842.62
2018,8,6,33.9,70278,1,25520842.62
2018,8,7,33.3,70278,1,25520842.62
2018,8,8,32.1,70278,1,25520842.62
2018,8,9,31.8,70278,1,25520842.62
2018,8,10,32.4,70278,0,25521926.30
2018,8,11,33,70278,0,25521926.30
2018,8,12,32.4,70278,1,26158863.69
2018,8,13,30,70278,1,26158863.69
2018,8,14,29.8,70278,1,26158863.69
2018,8,15,30.6,70278,1,26158863.69
2018,8,16,31.7,70278,1,26158863.69
2018,8,17,32.8,70278,0,26159974.46
2018,8,18,33.2,70278,0,26159974.46
2018,8,19,31.9,70278,1,26158863.69
2018,8,20,32,70278,1,26158863.69
2018,8,21,31.8,70278,1,26158863.69
2018,8,22,31.5,70278,1,26158863.69
2018,8,23,32.3,70278,1,26158863.69
2018,8,24,33.6,70278,0,26159974.46
2018,8,25,33.2,70278,0,26159974.46
2018,8,26,30.6,70278,1,26158863.69
2018,8,27,29.6,70278,1,26158863.69
2018,8,28,31.3,70278,1,26158863.69
2018,8,29,33.3,70278,1,26158863.69
2018,8,30,34.9,70278,1,26158863.69
2018,8,31,35.7,70278,0,26159974.46
2018,9,1,36.3,70278,0,26159974.46
2018,9,2,36.8,70278,1,27115895.29
2018,9,3,35.3,70278,1,27115895.29
2018,9,4,34.3,70278,1,27115895.29
2018,9,5,35.2,70278,1,27115895.29
2018,9,6,34.3,70278,1,27115895.29
2018,9,7,31.9,70278,0,27117046.70
2018,9,8,29.2,70278,0,27117046.70
2018,9,9,28.7,70278,1,27115895.29
2018,9,10,29,70278,1,27115895.29
2018,9,11,30.2,70278,1,27115895.29
2018,9,12,33.1,70278,1,27115895.29
2018,9,13,35.7,70278,1,27115895.29
2018,9,14,31.2,70278,0,27117046.70
2018,9,15,29.9,70278,0,27117046.70
2018,9,16,31.4,70278,1,27115895.29
2018,9,17,32,70278,1,27115895.29
2018,9,18,34.4,70278,1,27115895.29
2018,9,19,32,70278,1,27115895.29
2018,9,20,30.9,70278,1,27115895.29
2018,9,21,31.7,70278,0,27117046.70
2018,9,22,31.5,70278,0,27117046.70
2018,9,23,32.1,70278,1,28072926.88
2018,9,24,31.1,70278,1,28072926.88
2018,9,25,32.3,70278,1,28072926.88
